Date,Time,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (ppm),NO2 (ppm),O3 (ppm),CO (ppm),VOCs (ppm),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),pH,DO (mg/L),BOD (mg/L),COD (mg/L),Turbidity (NTU),Lead (µg/L),Mercury (µg/L),Arsenic (µg/L),Fecal Coliforms (MPN/100mL),Total Coliforms (MPN/100mL),Distance from Plant,Wind Direction (Plant),Elevation,Proximity to Water Bodies,Historical Pollution Levels,Historical Temperature,Historical Humidity,Historical Wind Speed,Regulatory Data,Industrial Activity,Demographic Data
11/18/2024,9:53 AM,34.53266543,48.92281095,0.014416696,0.002711646,0.063708587,8.225635188,0.02009181,33.85127528,47.04156678,2.516275668,295,8.947267372,8.334412075,4.281964146,18.56524296,4.210703541,2.017486595,0.953972188,3.33150248,139,11,4.379893636,77.82971222,401.4734233,67.89380826,98.25015234,28.4984441,68.9374545,2.696891598,1.38638186,86.90264931,306.5841083
9/5/2024,12:13 PM,31.13020059,44.55406421,0.045645006,0.083416457,0.039780733,9.658964282,0.034347078,15.51396746,39.87835593,2.103092223,22,7.490113681,7.491500878,7.155476058,7.713520166,3.73096704,3.808590376,0.842161782,1.249994073,153,53,7.168450925,199.6566544,180.6243078,41.71461375,1.599943755,10.16201095,66.88353482,1.38373293,7.646514064,86.82562617,518.6271882
2/21/2024,2:11 AM,93.75687189,18.18124042,0.083922825,0.009783526,0.030640914,8.92913743,0.017608281,30.08109059,72.40467802,2.513963129,329,8.263369542,7.574842157,3.062684647,7.973210995,4.544496095,1.201852223,0.659784516,2.026106912,50,369,6.806030964,151.044744,410.3804454,32.84489361,10.52557166,34.23811765,75.78925962,2.575101774,6.701554654,5.964957292,871.4655802
11/11/2024,5:58 AM,84.10546369,3.453335186,0.009510366,0.036412138,0.067132267,5.511125082,0.080937617,25.75428785,62.33332355,2.757791254,281,6.929116285,8.064787961,7.424716113,6.234763384,9.667343,1.758889261,1.774429949,3.098967393,174,230,0.830892095,206.7662376,189.6637572,34.97006883,11.47533257,24.07290677,56.77668663,4.35931872,8.119637099,97.16308068,829.9119579
11/3/2024,5:54 AM,39.69490397,18.87493798,0.050046551,0.081542599,0.039559795,2.006940816,0.036708387,22.70524476,60.15518099,4.438950562,164,8.37770335,9.962770631,7.840125908,13.05675264,1.34691477,1.911661765,1.143771092,3.219093774,103,317,5.092906759,137.1530074,67.09894478,45.18724018,85.52148426,19.89368792,70.15723817,1.803675459,4.048866186,23.7345046,54.70872755
5/29/2024,5:46 PM,91.74611159,6.703266943,0.088196032,0.047637986,0.08496592,0.764286233,0.073529493,29.37842875,54.96350561,2.375368333,12,6.14627046,6.666040909,4.700226841,9.323596308,2.35967839,3.306977888,1.795043689,1.665260538,76,115,5.412106867,278.3750587,214.3747034,58.01352654,73.41342004,34.41757861,33.34662627,2.494566843,6.020556277,91.19672284,817.64643
8/17/2024,7:07 PM,98.58622949,20.50607168,0.036712651,0.00150425,0.010744602,3.340261724,0.042326135,29.2432339,45.54623079,3.681232547,234,8.830939626,7.074097503,0.33202921,10.94387764,9.112165113,3.317777832,0.350415116,3.940869333,85,451,0.25621353,296.9269201,50.06121516,74.30895684,81.11596985,31.97816044,50.45124356,0.620477305,1.553391146,48.96583761,76.81115849
2/24/2024,6:26 PM,58.45300684,88.23935088,0.07063628,0.001061103,0.004841175,6.028359931,0.033082869,27.80074427,61.24483849,0.412365446,116,8.799482641,7.324970319,1.715109695,18.35590009,1.080793582,2.242349867,0.25129402,3.167844638,96,262,2.24300861,87.06519922,338.2980256,25.27019302,34.00463716,18.50744509,63.52570436,4.931315442,5.666644738,57.7475811,474.6617618
10/3/2024,6:03 PM,36.72855507,69.09266179,0.095157776,0.087604104,0.066817521,2.621425114,0.057925255,28.34958115,42.82607011,2.210940596,74,6.562042916,7.603337538,7.535741966,4.855893392,8.383902648,2.778317979,1.933625951,2.373758207,104,334,5.741746058,275.5585791,87.17450137,58.39402921,53.91196685,10.76245713,30.55624733,4.110726813,2.423336745,44.4825197,418.259556
7/7/2024,7:30 PM,44.53220843,82.71780981,0.009842408,0.035350543,0.057215909,6.162815829,0.009198561,32.44477062,31.39398784,3.124619095,201,6.623785661,6.66430941,2.095266793,17.48745996,0.728496131,1.718705681,1.334226504,2.765013498,107,436,1.932016627,207.7614556,210.6499679,9.647925062,83.18633383,23.14806407,32.39963535,4.716351489,8.242367492,11.77262821,141.7313617
3/18/2024,5:44 AM,49.13454121,78.86161454,0.059886533,0.018822595,0.006836709,0.08436629,0.061431795,29.90055151,53.19270711,3.680065018,198,6.865622749,8.309478449,3.312135563,0.202548993,2.134441935,4.637785859,0.754525016,0.705376982,75,242,2.648100604,108.3049126,418.088677,60.00722144,82.3502848,11.4693739,66.13835112,4.01348284,7.936854948,85.64630619,14.42720581
12/22/2024,7:43 PM,21.51385738,60.91280023,0.005452947,0.027875129,0.096088113,0.892866284,0.009481268,14.38848714,64.91926286,0.994300527,305,8.129165672,6.784802945,9.142496614,9.040469505,5.304560696,3.73408755,1.555849413,1.95641512,116,235,2.854080445,273.4615625,18.93367042,2.633260478,26.20346317,18.07723528,71.0702625,0.90670436,9.995387306,44.8523442,667.1889854
8/8/2024,5:02 PM,30.07237308,37.46816363,0.008470887,0.063778957,0.012836359,1.245937884,0.005208304,31.91342138,78.36091535,4.437573422,89,6.155408564,9.540925778,1.21942479,2.495799303,6.7218862,1.028546415,0.000210236,2.186983727,124,491,3.385211293,127.7566764,44.64250944,91.51667481,90.53244651,30.62737881,45.85997044,4.922860208,9.924394835,79.66364231,421.6138256
11/18/2024,7:20 PM,36.23147543,46.63774327,0.016743312,0.058217549,0.020211663,0.526612533,0.011078564,18.55529798,31.34367552,2.918620468,303,6.567253359,9.135517171,1.645796018,13.13509737,4.436947237,0.731484095,0.472811667,3.18608633,179,361,4.425034972,102.4640699,160.757898,99.91445183,55.1999703,24.09482601,55.33763857,1.489200864,7.669017319,91.98568553,458.4065575
3/28/2024,4:20 AM,37.4617343,55.87865669,0.071120541,0.057221055,0.019893316,1.382380506,0.055882331,30.82076156,66.57543269,3.149004153,245,7.114077104,6.46202041,6.089826256,9.595741213,7.570501767,2.389412445,1.729098827,0.683438628,47,155,6.405271739,326.0384432,210.96664,67.58633496,49.63546438,31.49921104,74.54917671,0.992606927,3.360319167,2.758577745,653.2730105
4/28/2024,12:39 AM,25.3529221,15.36510322,0.080952711,0.011302535,0.061744304,7.841910312,0.030573189,11.25122986,38.51726411,3.723234619,214,7.246958373,7.672504754,4.754560403,2.404137413,9.667895633,1.702821917,0.223923376,3.067819799,147,236,5.92241461,87.46875268,24.7957538,61.59090604,57.10110857,30.21042265,66.72437942,0.993846677,9.706784224,68.17499479,717.8186806
9/28/2024,3:30 AM,13.57845236,76.42167752,0.037210614,0.086291229,0.095634016,5.09957576,0.09819677,28.2565898,31.01939547,3.749162284,153,6.163702736,6.612159165,4.58664943,17.63780423,4.101446205,1.523188271,1.414441926,1.526384943,96,317,4.347243586,23.71569515,200.6010694,73.71351149,47.06707445,14.57274144,40.83110132,0.173667521,6.119275471,44.83162423,719.9220526
7/24/2024,7:55 AM,85.14563997,69.24041468,0.020903658,0.05267062,0.028183029,7.937429607,0.004633427,33.63897569,64.88116189,2.887656951,100,7.115814399,6.68321411,1.828155855,12.66268704,3.586049812,1.526442847,1.033185403,0.86811458,153,426,0.720152226,308.7513342,475.0871139,89.14275116,28.58848551,19.80883846,48.67575389,1.582104561,6.637701581,15.50327032,460.7607445
6/25/2024,2:26 AM,89.8400346,41.05009381,0.024366469,0.036797958,0.072156435,3.461334072,0.012171109,27.58588108,78.99378846,1.885199251,126,6.89491807,9.445858218,5.592676193,4.146801981,2.836774874,4.400319195,0.933990573,1.810518159,151,36,0.145838441,277.1138428,80.9750672,28.78938113,23.42747323,25.85628356,76.44054041,3.66969512,4.614628781,83.73506665,988.2631111
8/26/2024,4:31 AM,85.87816625,89.44185384,0.050560288,0.070925941,0.08114619,8.003992681,0.046688436,18.98086848,31.42480601,1.304996188,261,6.469230936,7.263598377,6.540211265,4.860972871,0.887643454,4.296093117,0.14492686,0.891655781,187,12,8.38050351,193.0117948,303.9063405,96.38147092,38.62869197,10.6512941,71.72523498,0.590990049,5.647643268,38.14996291,203.8972019
3/25/2024,8:29 AM,24.52570572,68.23250163,0.036416901,0.039734713,0.030140436,9.284134924,0.099322334,17.23348859,66.87210709,4.193546007,274,7.192264569,8.21219456,1.222934779,12.14688942,7.095548588,0.120206922,0.248870954,3.340465774,75,495,2.140565356,250.721123,215.5889869,44.13226961,20.41726543,28.45429647,50.91088384,1.958782381,8.779291047,87.43634886,789.1965058
12/27/2024,1:51 AM,71.06545682,54.77247208,0.00097629,0.06376206,0.096007387,0.309980169,0.064859133,13.5811079,65.04269218,1.430090601,109,6.803890127,7.221066105,7.118843552,8.048224261,9.654421406,1.674247788,0.82003145,4.637111469,123,206,5.449794188,156.6595113,314.6189947,69.80048979,52.11596901,34.90045628,60.06669467,3.260310408,2.395480189,51.77941403,853.8924069
8/2/2024,9:35 PM,58.61320865,92.57896692,0.047481501,0.05000696,0.016401986,0.266564559,0.073165594,14.48016078,62.96154713,3.984116132,71,6.453076061,7.544526426,1.849975226,8.588082959,6.242696265,0.680240377,1.776522861,1.844104226,134,3,5.809707237,322.4020801,252.5694488,69.55562356,94.16205707,30.67801633,31.24366831,1.248250477,3.288000092,67.33039392,698.6140755
9/24/2024,10:34 PM,26.33612133,59.26721329,0.026597409,0.007331869,0.005291339,1.127262972,0.005949318,30.76578908,74.01013239,0.540918872,108,6.1177206,7.148956714,7.975268855,17.11117288,9.656938188,2.094192278,0.333525159,0.746449512,144,449,1.217243069,337.5975068,259.0930433,54.67991429,82.69959594,17.00029201,74.73268702,2.434967705,1.676955939,15.49023302,95.36936344
9/29/2024,12:22 AM,79.71528764,97.24406384,0.072167424,0.068477715,0.087457857,4.999862091,0.03552552,28.27029638,36.01189086,1.637756605,353,6.271630344,9.072982247,2.906591688,19.17503391,0.105654386,3.728126173,0.766252735,3.561807979,2,343,4.521753928,207.1752712,240.6749152,22.31563164,72.59090708,20.50831506,68.99391253,0.475025257,5.023714252,78.77090016,903.4836818
10/10/2024,8:33 PM,18.95800013,60.1314832,0.069180526,0.045580632,0.05324782,6.075222736,0.063595468,19.79715278,47.62931612,3.344434574,318,7.065287849,9.095664359,7.794480648,12.70186817,8.105298609,1.533932017,0.683596695,3.896461811,89,302,0.732573498,235.3638402,346.4534132,84.68753169,98.90771458,14.25123547,68.60598781,2.59113897,4.619854642,24.75175719,126.5752252
4/29/2024,7:18 PM,89.20954452,87.51990081,0.086270883,0.013214391,0.092974051,5.064052397,0.04786607,31.42424662,56.27552718,0.968128516,309,8.988560343,9.380167544,7.357435176,19.66407218,1.423083339,4.988510089,1.619309252,0.985692868,132,136,3.238722972,249.2446721,151.3300281,83.33599026,78.58815639,28.39178127,35.77311658,0.55473227,6.039296777,61.3565273,634.6889336
8/26/2024,1:50 AM,87.43373432,6.151691623,0.082408874,0.060559504,0.050332373,0.464509754,0.096960602,25.34857686,79.50856729,4.675788288,102,8.975278833,7.701005155,4.836243018,4.752698546,7.43770936,0.074410471,1.585900914,4.436039691,162,175,7.682156555,68.3584606,102.8627604,38.40488137,2.042851775,11.72461699,78.62768299,1.569862022,1.875081846,83.48213863,326.2295425
12/9/2024,10:51 PM,97.54620146,67.96425776,0.059135835,0.042919542,0.041895044,0.241553068,0.044281235,33.70840188,46.7223754,4.864692077,9,8.719382845,6.71083661,4.050465878,14.71186845,6.453073764,3.502690819,0.203076765,4.72669927,16,212,9.736841421,4.703158926,438.6348008,93.17664231,37.59813451,11.39578203,59.46679658,0.266017037,3.09347752,69.64620486,747.0344495
12/20/2024,2:56 PM,84.62375419,48.71674219,0.082719427,0.043974319,0.056031104,1.991823437,0.06818058,22.87682645,58.98174164,4.792284698,201,6.256261863,8.687287367,0.656554376,8.332153788,7.41554102,0.331068221,0.703407376,1.373284704,154,275,9.257033774,239.9920001,378.7269287,96.63913631,27.35469357,14.5301591,62.12287227,0.929528429,1.529561703,48.56476004,598.3437421
6/25/2024,7:51 PM,15.36975831,70.49114203,0.055415713,0.079137677,0.037926102,9.364325521,0.075894615,15.91579664,59.03071722,3.323813641,335,8.21804654,6.442667066,9.796079751,12.09288999,9.154735293,3.724996366,0.814263082,3.672893893,24,191,6.263802038,231.8199816,497.1082453,56.59572952,34.4943822,29.39592036,41.21082308,1.738874126,5.698824155,16.81739797,574.8002987
7/27/2024,3:18 AM,99.85304159,41.43830011,0.086759723,0.078095934,0.037067982,4.947101355,0.047489515,11.13934532,67.66439245,4.467652144,105,6.635905648,7.686088586,4.772471084,7.533961357,8.138186093,0.347037235,0.954826327,2.434211117,172,334,9.373910964,218.0022403,422.6763026,14.00250787,77.30101687,21.91334663,68.4004124,2.024734224,4.507185038,99.8854485,533.3749163
4/24/2024,10:25 AM,30.18846959,44.75025489,0.080211922,0.029552513,0.010293503,7.337422125,0.000545099,27.15628924,30.39664252,3.105233275,147,7.953799337,7.682939782,2.205620909,14.14916831,3.769165577,0.47274702,0.280718522,2.471537149,86,187,7.840241616,268.6703743,484.9790764,6.355578259,26.13044766,19.24476132,61.17505969,1.926295145,7.209985309,80.76244521,962.7121043
2/28/2024,3:36 AM,19.97368507,11.28755455,0.008677394,0.088514876,0.014963897,4.426416103,0.057630511,23.0615058,40.94960913,1.608029805,63,7.613333735,6.444304584,4.345290116,19.85714351,9.841091955,1.269696646,0.009681205,2.977399957,83,126,7.632301276,139.3608888,212.2542594,46.85096016,48.31470556,15.12430226,53.42712377,3.501867244,9.974217695,1.072973325,442.1137441
7/31/2024,8:48 PM,90.21571562,15.66577785,0.078999643,0.074694665,0.041210452,4.62846297,0.018870534,10.97705519,69.79628492,0.465780666,215,8.744068821,6.319094497,8.234657189,8.436093025,4.775855942,1.383966145,0.900006737,4.379663773,78,404,1.380405647,359.0280727,410.2645197,15.67249711,94.37335566,24.83357819,78.72019368,1.89975467,0.470770425,40.50488031,325.1656112
4/23/2024,3:42 AM,19.65275123,89.20262468,0.03579198,0.043963949,0.081799775,0.319689137,0.057161684,13.93991918,51.03593946,2.298273047,183,7.864245102,7.818615564,2.680761572,17.55099888,8.207220682,4.906414994,0.971911625,1.491317656,190,491,3.155199327,327.9607141,63.76831032,84.00280648,72.18113457,32.47535326,62.12413231,2.92422312,5.094176657,47.18967114,729.3500268
2/19/2024,4:16 PM,54.3321105,35.0460179,0.086534074,0.029844912,0.094459996,0.65125152,0.091270489,22.41912088,65.7020054,0.580781295,119,8.630231848,7.069695029,5.18491234,17.57707221,9.32274931,1.096817873,0.89528766,0.73671933,50,382,3.003572234,58.44962243,294.813018,69.35672096,72.87378767,32.53281244,62.61207699,0.283818999,8.283769936,6.89057591,451.502013
3/5/2024,6:36 PM,99.5150267,50.51051603,0.02329406,0.038098882,0.040397404,3.390579988,0.051342416,10.1394844,58.31023068,0.470056911,315,7.12051171,9.407315677,8.917357585,13.97263328,4.208881458,2.53422771,1.642647396,3.542475301,159,428,1.925837934,330.9505988,2.619000556,27.25644615,28.47267866,18.33000539,60.87754879,4.64406395,6.495624464,50.65679567,876.2432379
7/31/2024,5:31 AM,35.37037987,47.81036436,0.041661104,0.025714186,0.035225183,0.943628105,0.080637291,10.50256623,40.43500715,1.202747987,275,6.509610235,7.836111164,2.377478755,18.53618651,5.550395245,0.70364776,0.155137768,4.573868403,0,235,9.248870274,198.6329401,54.14688551,39.80048338,15.13408017,13.03528863,74.96604168,2.298614536,4.98142994,39.15880003,944.7739526
5/11/2024,9:43 AM,91.59461012,49.37902966,0.082763167,0.040546038,0.096011394,7.706470334,0.007754091,24.79301794,67.1451733,0.975927066,220,7.164538525,7.945039915,1.14513134,8.898549374,9.934640187,0.022953276,1.537092218,1.193809909,174,195,4.345192059,168.7756213,200.2272322,21.85835687,83.15468497,10.82762366,47.29275988,1.632729316,9.3820232,46.08438348,909.1627816
8/28/2024,5:50 PM,48.19710572,0.60942864,0.063368335,0.047600897,0.005378845,3.15029688,0.054933031,26.58485721,42.4275438,1.535236721,29,6.16884335,8.938381923,3.564826081,18.43755589,8.572527501,1.422964136,1.933895334,4.621057274,95,441,4.504264169,59.58151139,313.4422825,27.57518426,27.15262565,30.45150737,57.95490193,1.250211741,6.649879241,66.30056624,778.8555321
12/14/2024,1:34 PM,66.52007744,35.21382823,0.035957356,0.063104504,0.088711463,2.319281665,0.097270238,20.25200743,37.52221807,0.223761927,55,6.521436018,9.394035393,2.204448611,3.08391136,4.164693121,3.554370786,1.585809902,0.45771804,110,143,2.351740003,297.9626621,183.6940915,94.73555079,79.18973184,21.52982221,49.31277116,2.263933527,7.280647211,29.66438036,479.2604298
7/24/2024,8:37 PM,27.13495045,54.61720028,0.018768141,0.069225411,0.078929023,8.052241819,0.038261436,26.54642867,31.93217334,2.269859509,347,8.925161061,9.062727773,1.608277567,18.39570336,8.059469947,0.598175365,1.529072117,1.463457529,10,98,2.71284165,310.6356301,204.3439425,24.41293404,52.41109934,32.7115997,60.18313081,2.974057207,0.898552476,95.32566476,384.5198475
8/22/2024,4:07 PM,22.91145572,37.3680222,0.034025186,0.096494409,0.035396881,7.879812288,0.021468373,29.86474684,35.99591937,0.921350549,24,6.090447468,8.609681551,2.013255853,10.20931637,1.76856185,2.137888286,0.397279807,2.673815851,98,413,3.114145971,51.29693466,335.6518605,4.658654587,73.84788905,29.2924432,69.27260531,1.945090193,2.100931007,8.307534793,295.4606603
11/28/2024,4:23 PM,5.789208172,71.218858,0.040768678,0.088034408,0.05683787,4.984698119,0.024903062,18.37836148,41.68259816,4.925020112,61,6.555215664,7.291096509,4.953752733,6.597035399,3.017906551,0.097013991,1.678516623,4.332801421,55,43,7.469555883,307.0891609,363.4861314,84.66136847,11.4437814,34.70410964,47.31111844,1.484431783,4.576551849,83.21126214,364.4438782
10/12/2024,5:15 AM,86.35148415,97.75553208,0.045882827,0.02362735,0.044020058,2.877271146,0.070561554,11.19313613,33.14511581,0.998301131,190,7.283404513,9.319834098,2.580245131,1.267003944,4.173956451,4.036714459,1.27874151,2.071887666,51,311,3.304205026,317.545929,198.252683,15.61155455,4.038042209,20.57718195,65.39058438,1.597749242,2.051384285,68.57301221,485.2819855
9/15/2024,3:44 AM,46.91597423,66.18259926,0.061673473,0.0870585,0.012786604,4.77061397,0.095862813,16.85629395,75.44665709,0.824899788,116,7.432976917,6.679971031,5.972640513,15.93044274,8.165252484,0.294141703,0.212636858,3.410810119,10,285,3.268028881,185.3796173,246.3546177,12.30281495,8.70869057,25.96106421,46.78725517,3.651331755,4.513325263,34.79479432,774.8231621
4/5/2024,2:02 PM,14.37627139,54.15030552,0.024337883,0.037473065,0.006109609,4.96637032,0.066614551,27.22967609,33.83047083,1.471531774,144,6.531988877,7.528932115,4.52836582,8.243462441,1.383817751,3.231145085,0.509158037,2.296354323,120,370,6.062339253,263.1842153,451.6465204,73.114017,15.54552714,20.54660411,57.14508953,3.156703638,7.101341789,83.89253906,454.4328379
8/30/2024,10:51 AM,54.85573369,14.41501004,0.08044842,0.08900062,0.048293127,5.318381156,0.033806298,28.68899,32.2721908,0.338296196,42,8.388946297,8.318696481,3.526835714,6.615084853,7.040727931,0.101165148,0.385325561,0.629697086,144,436,7.793121648,67.29437684,103.8858998,28.30406548,26.03833551,13.95628773,66.35780542,0.885436423,8.940904305,55.49653462,209.5054925
11/9/2024,1:06 AM,22.53786507,51.48061279,0.014218527,0.010167625,0.02803123,1.955010162,0.048667741,29.49400501,47.96483772,3.594375483,358,7.720269266,6.99774308,4.077272273,4.993002106,6.704373852,2.978809232,1.294663552,3.594030224,100,294,0.833615679,86.95912708,340.2156065,50.01929493,26.04517733,31.26485769,43.96923342,3.888744029,9.369624673,78.95641833,44.79267999
12/27/2024,3:48 AM,78.35785916,29.36079152,0.012945298,0.035078272,0.015922359,1.819930585,0.007462717,23.23321259,34.95161091,4.754419783,53,8.507343199,9.980999576,8.193043902,19.22038006,4.60326526,4.694111526,1.726565264,4.981595936,29,426,4.348318835,76.07093944,413.3824022,25.71851491,81.74750274,27.26737757,54.14326649,0.203280688,7.684693685,11.38800942,704.8150162
11/5/2024,8:10 AM,20.67616691,51.73029675,0.046485556,0.05194563,0.010195032,1.501480245,0.069372123,33.72672738,71.63400506,1.763523361,44,6.413577687,7.224415326,8.991697784,13.42049721,2.606275247,3.260553506,0.846708088,3.768881433,93,181,1.202436288,92.57466302,212.2384515,7.688959991,18.01695323,34.61914004,36.39387527,1.021431277,8.452822695,3.31943625,909.3845198
9/10/2024,7:23 AM,1.217571785,60.7689354,0.017484211,0.005640517,0.024974871,1.777423043,0.011316501,27.0987301,53.80138915,1.133443437,67,7.608114239,7.764966999,9.592086237,5.428307405,2.768414697,1.617837144,1.306888811,4.630979375,190,465,8.878909984,64.50760947,461.2151575,6.366463634,84.6166479,32.70708372,44.8823512,4.782514321,7.637865448,87.642397,897.2576863
12/9/2024,1:35 AM,80.31869949,29.03291551,0.007530076,0.079380514,0.063172066,3.031470384,0.038055212,23.09002801,60.65847462,3.759796293,236,8.540467747,6.097073928,6.64985393,12.21610879,4.996302716,2.793999382,1.344188112,0.001029282,134,203,6.70204907,207.5629037,421.8055355,55.35757734,11.32348758,15.32976148,63.77936438,0.381699673,3.979138963,65.81153147,959.5073136
5/25/2024,9:26 PM,62.38152492,67.07800108,0.053874907,0.004177439,0.031024818,0.685342076,0.035876789,11.18109097,73.55392769,3.427499029,144,8.510629405,6.626164561,8.856246975,2.863220128,8.316084342,1.720175792,0.062217427,2.507574395,133,494,1.73048668,227.9392374,142.2242588,21.00986285,34.69911718,25.67979274,68.41809332,2.28115201,4.626706534,54.71228014,991.9061246
1/26/2024,9:10 PM,85.0090571,76.80801115,0.063303057,0.017451632,0.070923184,6.866166891,0.064167003,31.98681345,47.80090887,1.241996723,285,7.212970165,9.121839926,0.325193702,4.460850311,3.013095391,1.810252446,1.892274378,1.775820934,129,38,7.267587978,283.9381802,190.6885086,98.20183254,49.34705808,33.9936438,40.72259558,0.612619459,9.426709157,79.98381956,978.0249165
2/23/2024,6:54 AM,91.40588483,35.76762469,0.045590246,0.028448057,0.026254581,5.002911311,0.032101523,27.42979676,35.33532559,3.570649016,310,8.257249189,7.971304177,7.028637427,10.13079321,9.392991583,4.673554434,1.960639783,4.252433414,82,219,2.868468915,191.6876101,261.8278687,32.46153846,21.33908516,14.59688733,72.11967057,0.798903049,5.893181622,96.13240971,961.0553907
1/9/2024,6:53 PM,56.12397153,37.1085809,0.038412763,0.061418893,0.08265097,4.954185855,0.046952161,19.91754233,73.24417898,0.205395559,25,7.04688913,9.777501699,8.271237626,16.18206936,1.428346647,2.703005688,1.574569951,2.4902184,187,393,6.481063034,276.9705991,425.153624,50.65648241,62.42307858,26.38476889,50.06645441,4.622967008,7.241819126,57.72682981,567.8867141
1/16/2024,7:34 AM,29.98349918,53.81209526,0.04109677,0.053204325,0.053066927,3.555643241,0.065517668,11.84376807,69.34739209,4.366929007,48,6.581387952,8.813160306,5.577088166,14.07119461,8.499971369,3.288726315,0.975786153,0.374695294,95,256,0.720495313,112.5996116,256.2204241,61.04446076,2.252225827,18.97882087,61.43035458,4.065687677,1.419663961,30.1613315,442.6810906
2/6/2024,9:06 AM,41.35774906,2.338695847,0.026671407,0.025114742,0.020058856,1.683383909,0.014331886,11.33077535,42.12428169,3.043574135,30,7.157627524,9.21361162,4.106789967,15.95175992,1.324936264,2.934087584,1.979570592,0.301197427,59,29,9.485518431,220.9831436,403.372476,91.60664789,7.193076184,24.26998919,60.66476019,3.798077506,1.541225179,62.94171624,889.3909933
5/24/2024,12:56 AM,3.683822641,92.73448438,0.037917851,0.056144425,0.0414145,9.972353588,0.074769452,21.79728998,55.63869368,0.83908477,253,7.291608064,8.318440554,1.286345316,16.21726402,1.293101681,0.426683061,0.724143197,0.016592999,135,258,0.63872372,303.4537531,11.4569802,64.16304604,80.89972876,10.28227477,34.96910521,0.437751228,1.336542791,37.79211203,789.4214596
12/11/2024,10:38 PM,85.65518021,86.56518989,0.051650391,0.025211323,0.073529899,0.19504542,0.017232023,22.06470534,42.03538585,2.30700581,40,7.883274434,9.47484694,4.490735884,15.26473068,9.324019233,3.048673505,1.148759741,2.511856866,3,78,8.084634828,343.9165045,161.5661554,32.3042888,46.08619971,15.57731547,30.18746664,0.786092655,1.95464523,64.73228381,720.6056117
12/26/2024,1:39 PM,75.94654751,26.61664816,0.084866768,0.0449551,0.063773821,5.07874721,0.074400099,32.08180887,77.222281,1.781067992,75,6.791281956,6.319426841,8.224053648,19.21674595,0.315797595,1.603518407,1.84170257,0.188799586,147,84,4.171107205,298.9573411,216.103699,62.44617858,68.84666955,10.96807407,43.62694772,3.679691994,4.305665934,19.82697812,466.1583137
11/18/2024,3:06 AM,29.10388263,13.83391364,0.044281707,0.00111114,0.051630266,9.887851749,0.06829713,20.63421991,38.02984777,3.710962711,82,8.876356074,6.534498978,0.400875044,19.37370494,7.646288006,0.200588738,0.38501802,1.47802654,140,397,8.172921544,228.5064192,256.5444371,40.6846897,94.91551241,24.30487064,47.82268007,4.121268333,8.628150314,18.76781665,212.6723558
1/4/2024,1:08 PM,37.54380005,44.42697797,0.045973795,0.034327079,0.043510019,1.613093343,0.072498664,34.24631934,55.43446761,3.807413742,86,8.285654105,9.400873446,9.310421123,15.10581609,1.319827028,1.50004364,1.211099694,2.846492083,87,232,8.82491375,165.4281344,498.3829211,37.35900077,9.86662734,18.81286086,45.22641687,0.241852126,2.71862015,82.1779089,855.4198196
12/18/2024,6:33 PM,53.45037206,38.64366053,0.032880809,0.060734083,0.03212088,8.050264968,0.038211503,30.2583965,53.86020386,4.705913783,305,8.494248619,9.739705625,1.122768002,19.06994489,2.596820885,2.386320517,0.923338418,3.789167676,30,23,7.99438449,252.4326459,73.46888173,12.03880214,46.78211535,10.14573938,51.20327124,0.936179553,5.739708753,42.59035327,989.1592729
12/8/2024,12:14 PM,19.37877746,76.63794465,0.045312184,0.030504101,0.085997291,2.870306232,0.058301779,10.52022834,38.82358919,3.684312674,219,7.87416488,7.32647092,2.513428122,5.244673254,4.670458046,0.855327672,0.575158908,0.088304479,170,211,6.059197958,300.9970426,169.449169,38.60607749,44.83841556,19.4098607,52.15094518,2.270154442,1.358669919,22.26736489,829.5803251
4/6/2024,12:09 AM,55.24280008,30.72494732,0.058097348,0.093716588,0.077795975,6.089656351,0.028522025,10.65321112,31.36878253,3.026481593,0,7.6951528,8.337114222,0.951423353,11.59609741,9.003073815,1.830393337,1.739481025,0.094336657,2,270,4.500136161,49.91017678,497.4108435,0.070029213,68.43989866,23.57262562,49.08537528,1.032049651,2.520809884,73.70896805,539.6077481
2/15/2024,5:40 AM,54.45695026,28.18813527,0.069811071,0.049573639,0.00412684,6.517854181,0.02831,19.69844771,68.02973542,0.064490094,89,8.699385153,9.816197359,6.113441166,19.42376981,4.22787759,4.646589262,1.584275134,1.222907097,24,34,8.084770445,195.8114047,234.4000358,20.44639436,98.6941828,27.98583442,44.06194431,0.505272459,7.438569057,11.64894968,874.069847
12/30/2024,7:20 AM,38.95703639,73.17500418,0.033961229,0.006419938,0.017033543,3.83289722,0.059865577,31.66151376,76.77310026,4.50092037,44,7.396223573,7.510691077,4.130288067,18.16951894,9.033933645,2.373041882,1.504237287,3.085520382,181,7,8.383601616,183.4041479,200.2452122,99.84272145,10.86555362,13.05338101,37.86686349,2.210190091,3.600736405,37.21203821,903.2611408
